"iteration","BBrand_2_class1","BBrand_3_class1","Bfeature_class1","Bprice*scale_class1","Bnone_class1","BBrand_2_class2","BBrand_3_class2","Bfeature_class2","Bprice*scale_class2","Bnone_class2","delta2"
9105,0.73980444,-3.473688691,0.8826197743,0.395620972,-1.934979951,0.1557210062,0.8021964015,0.09175617835,-0.9573839033,3.43164618,1.33736295
9106,0.73980444,-3.473688691,0.8826197743,0.395620972,-1.934979951,0.1557210062,0.8021964015,0.09175617835,-0.9573839033,3.43164618,1.33736295
9107,0.73980444,-3.473688691,0.8826197743,0.395620972,-1.934979951,0.1557210062,0.8021964015,0.09175617835,-0.9573839033,3.43164618,1.33736295
9108,0.7068370917,-3.508434145,0.8722012072,0.3391630993,-1.939583235,0.1326061295,0.8115096477,0.106567578,-0.9876013522,3.430914743,1.347495159
9109,0.7230393718,-3.466009988,0.8454470123,0.3341941421,-1.954620273,0.1058691381,0.8139351758,0.1343198141,-0.9756054533,3.409852812,1.30566409
9110,0.7082831503,-3.500778331,0.8661301364,0.337522689,-1.956313883,0.1206571318,0.793275689,0.1486416387,-0.9736585093,3.426063023,1.309877512
9111,0.7326696226,-3.480636579,0.8718330113,0.3025389014,-2.02457946,0.1183380487,0.8428140934,0.1390927539,-0.9892783798,3.393305245,1.354891232
9112,0.7469928902,-3.492640542,0.8773125516,0.3023038889,-2.003717446,0.1480898267,0.8459222615,0.1403969687,-0.9800856202,3.402588762,1.357752729
9113,0.7443463817,-3.483276781,0.8640947987,0.2875860045,-2.028771273,0.1346126572,0.8423216914,0.1293833282,-0.9970777804,3.396025294,1.385620199
9114,0.735084557,-3.483244949,0.8438668807,0.3132696288,-2.036923744,0.1641489442,0.8748317638,0.1365081982,-0.9975390579,3.392398628,1.382580325
9115,0.7304128158,-3.46819024,0.8356056714,0.2631983177,-2.060200668,0.1879468928,0.873992827,0.1046444559,-0.9927898224,3.432276694,1.369416914
9116,0.7204198362,-3.428163843,0.8556406335,0.2480780653,-2.041840673,0.1624403864,0.9333597949,0.1046115149,-1.050587675,3.434154918,1.370196937
9117,0.7022855119,-3.407582462,0.8491805719,0.2423645021,-2.038222513,0.1446268221,0.9030047671,0.09132996564,-1.067635401,3.402038872,1.351921783
9118,0.6803914304,-3.408990194,0.831721818,0.2689149805,-2.011040427,0.1134649153,0.8911511308,0.1148439704,-1.068793124,3.427171279,1.379654495
9119,0.6447716265,-3.375481991,0.7900950218,0.2881858956,-2.019897721,0.1174929445,0.8796954741,0.09440914996,-1.038357208,3.426725648,1.359601322
9120,0.6447716265,-3.375481991,0.7900950218,0.2881858956,-2.019897721,0.1174929445,0.8796954741,0.09440914996,-1.038357208,3.426725648,1.359601322
9121,0.651367947,-3.35151849,0.75279416,0.2676597775,-2.022547451,0.128380982,0.8797553215,0.1169048118,-1.062717767,3.440500013,1.357846691
9122,0.6165664257,-3.308039297,0.746866205,0.2415320523,-1.984160286,0.09037820279,0.863795532,0.09530846085,-1.092447949,3.469680103,1.358288226
9123,0.6165664257,-3.308039297,0.746866205,0.2415320523,-1.984160286,0.09037820279,0.863795532,0.09530846085,-1.092447949,3.469680103,1.358288226
9124,0.6146758457,-3.305327196,0.7043553023,0.2807680513,-1.963279565,0.08147848593,0.8628454527,0.1205948292,-1.103173074,3.464996089,1.398193503
9125,0.6146758457,-3.305327196,0.7043553023,0.2807680513,-1.963279565,0.08147848593,0.8628454527,0.1205948292,-1.103173074,3.464996089,1.398193503
9126,0.6383673602,-3.299845526,0.6861593176,0.3049855357,-1.97848494,0.08384074305,0.8841783616,0.120123966,-1.071466446,3.453696775,1.402677313
9127,0.6383673602,-3.299845526,0.6861593176,0.3049855357,-1.97848494,0.08384074305,0.8841783616,0.120123966,-1.071466446,3.453696775,1.402677313
9128,0.6505963826,-3.305085379,0.6840803475,0.356569467,-1.961671904,0.09983668555,0.897218556,0.157632285,-1.018402789,3.428340546,1.420301381
9129,0.6387453178,-3.317544809,0.7218947249,0.3310352323,-1.971714121,0.1470990614,0.926773729,0.1575467857,-1.058628368,3.462898198,1.40939936
9130,0.6595440645,-3.327027662,0.710469626,0.3437327049,-1.948577241,0.1380373285,0.9162796308,0.1817977787,-1.076345618,3.471472454,1.419748117
9131,0.6296315011,-3.342816665,0.6820715264,0.3522299649,-1.977689083,0.1326884298,0.8966114969,0.1819174716,-1.065934736,3.444560564,1.401310202
9132,0.6072881297,-3.374673142,0.681346896,0.3595483716,-1.955396891,0.1331946072,0.9059377973,0.1533457097,-1.068202067,3.423956531,1.388738343
9133,0.5862029425,-3.371979282,0.6835500973,0.3621532776,-1.947080189,0.1220811706,0.8802825037,0.1829431607,-1.074426752,3.41056192,1.406841592
9134,0.6059192397,-3.358391238,0.7040651889,0.3591008918,-1.949898082,0.1408902307,0.8746984808,0.1583714528,-1.033191716,3.450290183,1.440334184
9135,0.6059599142,-3.372360742,0.701511098,0.361218245,-1.953388383,0.148722357,0.9137231827,0.1518281107,-1.021197875,3.411388017,1.464566613
9136,0.6059599142,-3.372360742,0.701511098,0.361218245,-1.953388383,0.148722357,0.9137231827,0.1518281107,-1.021197875,3.411388017,1.464566613
9137,0.6059599142,-3.372360742,0.701511098,0.361218245,-1.953388383,0.148722357,0.9137231827,0.1518281107,-1.021197875,3.411388017,1.464566613
9138,0.5765012012,-3.402978785,0.6723621539,0.3324180832,-1.953720035,0.1336586347,0.8811840499,0.1460040357,-1.061072735,3.454091281,1.502930365
9139,0.6107239847,-3.413020009,0.6919829203,0.3176371005,-1.920183015,0.1463515349,0.8600849512,0.1584985875,-1.041099574,3.444280354,1.489452336
9140,0.5872140004,-3.428733576,0.6325624525,0.3010701692,-1.905466198,0.1173615117,0.8428631392,0.1533386165,-1.051088035,3.413554487,1.513763837
9141,0.5764468316,-3.470501136,0.6145384995,0.2909721713,-1.875769003,0.1078998242,0.8154209252,0.132872131,-1.073588094,3.417008727,1.512820721
9142,0.5785353098,-3.411332234,0.6207648911,0.2770151465,-1.869443634,0.1272844653,0.8094144286,0.1261418751,-1.093772058,3.39373659,1.502021786
9143,0.6017672835,-3.422843007,0.5905556527,0.2570328849,-1.927104568,0.1394525945,0.8313757812,0.1181744793,-1.076500061,3.418068628,1.490817822
9144,0.6497940516,-3.421653878,0.5557805146,0.2458378699,-1.953043097,0.1892203244,0.8257037138,0.1139924008,-1.076680753,3.389931084,1.498952467
9145,0.6497940516,-3.421653878,0.5557805146,0.2458378699,-1.953043097,0.1892203244,0.8257037138,0.1139924008,-1.076680753,3.389931084,1.498952467
9146,0.6497940516,-3.421653878,0.5557805146,0.2458378699,-1.953043097,0.1892203244,0.8257037138,0.1139924008,-1.076680753,3.389931084,1.498952467
9147,0.6221356019,-3.400605418,0.5199260759,0.2699524784,-1.942308457,0.1881968893,0.7955132786,0.07838181971,-1.050296147,3.418892533,1.512325514
9148,0.6231183435,-3.41007952,0.4739281522,0.2817243949,-1.93431143,0.175899853,0.7930202827,0.05957870127,-1.058503149,3.399163879,1.469545638
9149,0.6558697311,-3.407391701,0.4543518724,0.2631848686,-1.963617272,0.1663056837,0.7930586265,0.0493858342,-1.050056054,3.390931379,1.449605154
9150,0.6558697311,-3.407391701,0.4543518724,0.2631848686,-1.963617272,0.1663056837,0.7930586265,0.0493858342,-1.050056054,3.390931379,1.449605154
9151,0.6778837052,-3.405776214,0.4142481215,0.3109056299,-1.966408392,0.142488852,0.7837345474,0.05802568622,-1.034061248,3.39584182,1.441846995
9152,0.6778837052,-3.405776214,0.4142481215,0.3109056299,-1.966408392,0.142488852,0.7837345474,0.05802568622,-1.034061248,3.39584182,1.441846995
9153,0.6710093647,-3.42185549,0.4363343484,0.3118102367,-2.006027865,0.1457790009,0.8047046208,0.08199197961,-1.013627896,3.419547916,1.464432718
9154,0.6600207495,-3.454429951,0.4320455077,0.2997668,-1.99148861,0.1173856179,0.8017753793,0.08583394763,-1.02006726,3.421463439,1.440214065
9155,0.6655480472,-3.468851217,0.4550278979,0.285643576,-1.948175022,0.1086625029,0.8413040348,0.0559074479,-1.040976023,3.430013977,1.468185314
9156,0.6655480472,-3.468851217,0.4550278979,0.285643576,-1.948175022,0.1086625029,0.8413040348,0.0559074479,-1.040976023,3.430013977,1.468185314
9157,0.6655480472,-3.468851217,0.4550278979,0.285643576,-1.948175022,0.1086625029,0.8413040348,0.0559074479,-1.040976023,3.430013977,1.468185314
9158,0.6348977344,-3.469903985,0.4234773312,0.301855056,-1.9580658,0.1006905703,0.855327992,0.05731015388,-1.028252355,3.410915419,1.460070005
9159,0.6422792764,-3.490139654,0.4362993836,0.2864456008,-1.970496326,0.08181008495,0.8341837271,0.05707230753,-1.046314923,3.413381953,1.448958479
9160,0.6198851496,-3.468988993,0.4947713748,0.3106980966,-1.930872517,0.09017845269,0.8346941987,0.06061027624,-1.054413536,3.41960539,1.446353164
9161,0.6271471598,-3.493262687,0.5633918299,0.3094446949,-1.903990426,0.09458674593,0.8187200668,0.0815820393,-1.074600332,3.418176173,1.465642491
9162,0.6197980378,-3.498174721,0.5538351478,0.3162969557,-1.911761003,0.1070786124,0.7721292874,0.09173811652,-1.039086651,3.407214322,1.42685297
9163,0.6197980378,-3.498174721,0.5538351478,0.3162969557,-1.911761003,0.1070786124,0.7721292874,0.09173811652,-1.039086651,3.407214322,1.42685297
9164,0.6587252509,-3.532481776,0.526931021,0.2962151481,-1.906375921,0.1001767756,0.7727218122,0.1023380561,-1.043159001,3.384524249,1.401322675
9165,0.6587252509,-3.532481776,0.526931021,0.2962151481,-1.906375921,0.1001767756,0.7727218122,0.1023380561,-1.043159001,3.384524249,1.401322675
9166,0.6662763013,-3.515473791,0.5022828151,0.285794049,-1.922817177,0.1016925418,0.7800814568,0.1129381249,-1.03907894,3.413631521,1.399987921
9167,0.6870330514,-3.504542255,0.5158124599,0.3070871939,-1.954812805,0.109757818,0.7771643125,0.07205254532,-1.019258589,3.435912174,1.400119123
9168,0.6976674835,-3.480434517,0.530189354,0.3270695366,-1.981046751,0.07972717191,0.77741095,0.06352609793,-0.9786584828,3.409810084,1.402206782
9169,0.6809753203,-3.478993914,0.5360192287,0.3408524964,-2.025459755,0.09006899405,0.7885103164,0.04295056116,-1.001113729,3.381576333,1.38711572
9170,0.6419398148,-3.494004439,0.5722259706,0.3489060793,-1.980096166,0.1241603883,0.8230542575,0.03598158442,-0.9587932212,3.3674585,1.406993505
9171,0.6419398148,-3.494004439,0.5722259706,0.3489060793,-1.980096166,0.1241603883,0.8230542575,0.03598158442,-0.9587932212,3.3674585,1.406993505
9172,0.6186753361,-3.493634167,0.6017193966,0.368899839,-1.977895105,0.1006960035,0.7861428937,0.03122546108,-0.9406440757,3.387133683,1.441527279
9173,0.6462724844,-3.514975115,0.5725459316,0.3561994288,-1.95354536,0.09136748839,0.8011830938,0.04177069504,-0.9255223617,3.409434012,1.417495532
9174,0.6612005937,-3.532584101,0.5782609595,0.346529219,-1.999430742,0.07050380459,0.8253134945,0.04272852172,-0.8945449752,3.395285494,1.373990518
9175,0.6386060561,-3.535244035,0.5882050978,0.3673106029,-2.039515721,0.09765571381,0.8446879372,0.06332340075,-0.9055309319,3.417769965,1.356435533
9176,0.6386060561,-3.535244035,0.5882050978,0.3673106029,-2.039515721,0.09765571381,0.8446879372,0.06332340075,-0.9055309319,3.417769965,1.356435533
9177,0.6553320681,-3.548002175,0.5982047458,0.3652112253,-2.050329639,0.064872788,0.8438779479,0.09327694798,-0.9359561015,3.39833962,1.388515202
9178,0.6553320681,-3.548002175,0.5982047458,0.3652112253,-2.050329639,0.064872788,0.8438779479,0.09327694798,-0.9359561015,3.39833962,1.388515202
9179,0.6313774986,-3.543771812,0.636229436,0.3609545053,-2.025749531,0.07385388189,0.837244739,0.112546929,-0.9355954734,3.380740083,1.386411219
9180,0.6313774986,-3.543771812,0.636229436,0.3609545053,-2.025749531,0.07385388189,0.837244739,0.112546929,-0.9355954734,3.380740083,1.386411219
9181,0.6570654837,-3.547147259,0.6016948584,0.3374947577,-2.015610546,0.07414930778,0.8331311375,0.1075480889,-0.925998675,3.398313831,1.356767744
9182,0.6262267073,-3.534498799,0.6209842378,0.3107523591,-2.00354342,0.08263621159,0.8379466929,0.08608997806,-0.952925226,3.392780637,1.3859951
9183,0.6151620351,-3.530001196,0.5998890118,0.2938266651,-2.003437778,0.04900660475,0.8463854237,0.03176496386,-0.9618337126,3.432727972,1.341832494
9184,0.6071381042,-3.542082881,0.6059873661,0.3356682207,-2.013574215,0.04893222107,0.8204332457,0.03537842387,-0.9240827393,3.423066593,1.311276363
9185,0.598782624,-3.521344658,0.6058749831,0.3673710225,-2.003090091,0.06634547264,0.8214124647,0.04690715129,-0.8990718126,3.443412302,1.289037266
9186,0.5858562911,-3.542016517,0.5813186856,0.3468589127,-1.987088626,0.04828989208,0.7876577942,0.06040348736,-0.8889166228,3.433528439,1.274684197
9187,0.5858562911,-3.542016517,0.5813186856,0.3468589127,-1.987088626,0.04828989208,0.7876577942,0.06040348736,-0.8889166228,3.433528439,1.274684197
9188,0.6189339158,-3.50450869,0.6140563747,0.3713583509,-1.991766542,0.002819293045,0.7880957378,0.0647516824,-0.9087735539,3.451450908,1.232755771
9189,0.6189339158,-3.50450869,0.6140563747,0.3713583509,-1.991766542,0.002819293045,0.7880957378,0.0647516824,-0.9087735539,3.451450908,1.232755771
9190,0.6189339158,-3.50450869,0.6140563747,0.3713583509,-1.991766542,0.002819293045,0.7880957378,0.0647516824,-0.9087735539,3.451450908,1.232755771
9191,0.6189339158,-3.50450869,0.6140563747,0.3713583509,-1.991766542,0.002819293045,0.7880957378,0.0647516824,-0.9087735539,3.451450908,1.232755771
9192,0.6296729243,-3.496264555,0.6576156942,0.3680137773,-1.980707582,-0.01832227179,0.7881253724,0.05938566549,-0.9101796033,3.405082255,1.213287942
9193,0.6091913192,-3.460403344,0.7032594027,0.3782336129,-1.94640662,0.03014805753,0.7831936103,0.03110878029,-0.9244837688,3.422137175,1.184644952
9194,0.5996304876,-3.485801047,0.725126271,0.368545539,-1.952717409,0.01102988511,0.7942415833,0.05182648662,-0.9658009265,3.449959441,1.175386059
9195,0.5844085172,-3.490651684,0.7162280687,0.3714554573,-1.9511084,0.03197810282,0.8302650868,0.08209577098,-0.9875650467,3.420722206,1.189451107
9196,0.5731377451,-3.501632094,0.7026158725,0.3567756981,-1.941789525,0.03094533242,0.8617063959,0.09291015939,-0.9769433766,3.416481566,1.190428985
9197,0.5588119733,-3.508659399,0.7138352896,0.3538331496,-1.947879779,0.02677766853,0.8365378281,0.08380431432,-0.9702321366,3.417808268,1.190957608
9198,0.599583506,-3.53090329,0.734273624,0.358893597,-1.973004457,0.05936213706,0.8328962263,0.09831382463,-0.9737611578,3.431786688,1.177798953
9199,0.599583506,-3.53090329,0.734273624,0.358893597,-1.973004457,0.05936213706,0.8328962263,0.09831382463,-0.9737611578,3.431786688,1.177798953
9200,0.599583506,-3.53090329,0.734273624,0.358893597,-1.973004457,0.05936213706,0.8328962263,0.09831382463,-0.9737611578,3.431786688,1.177798953
9201,0.5980933457,-3.531908606,0.7874775075,0.3469380077,-2.00081586,0.01136732368,0.8561003001,0.09935135622,-1.015556494,3.42787508,1.175318104
9202,0.6142235739,-3.507778253,0.8050308662,0.3323899483,-2.037127138,-0.0292392354,0.8641804893,0.08982891111,-0.9759761943,3.442748708,1.150992292
9203,0.6011973202,-3.529896319,0.7662810062,0.3297047591,-2.007995353,-0.04590349424,0.864067203,0.1035289825,-0.978449253,3.430454618,1.157747552
9204,0.6287439863,-3.525281211,0.7743895233,0.3287058121,-2.03228843,-0.01444223762,0.8670159335,0.1673394777,-0.9686020188,3.458166701,1.177742649
9205,0.6287439863,-3.525281211,0.7743895233,0.3287058121,-2.03228843,-0.01444223762,0.8670159335,0.1673394777,-0.9686020188,3.458166701,1.177742649
9206,0.6378060076,-3.510788441,0.7817235742,0.3143226709,-2.027866194,-0.02437882281,0.8347980232,0.1559951194,-0.985018048,3.473159144,1.186423064
9207,0.6378060076,-3.510788441,0.7817235742,0.3143226709,-2.027866194,-0.02437882281,0.8347980232,0.1559951194,-0.985018048,3.473159144,1.186423064
9208,0.6471709413,-3.511543628,0.8004955231,0.328569714,-2.018909068,-0.04309239496,0.7953397174,0.1588172541,-0.9790692385,3.43032171,1.178815576
9209,0.6471709413,-3.511543628,0.8004955231,0.328569714,-2.018909068,-0.04309239496,0.7953397174,0.1588172541,-0.9790692385,3.43032171,1.178815576
9210,0.6356651374,-3.497418588,0.7730370928,0.3036607654,-2.03408194,-0.04761460887,0.751781574,0.1486839947,-0.947009267,3.453650629,1.212138833
9211,0.6356651374,-3.497418588,0.7730370928,0.3036607654,-2.03408194,-0.04761460887,0.751781574,0.1486839947,-0.947009267,3.453650629,1.212138833
9212,0.6342450282,-3.472568028,0.8185171189,0.2658447371,-2.018611315,-0.01161648803,0.7557317627,0.1450209316,-0.9163605266,3.469957074,1.254459499
9213,0.6342450282,-3.472568028,0.8185171189,0.2658447371,-2.018611315,-0.01161648803,0.7557317627,0.1450209316,-0.9163605266,3.469957074,1.254459499
9214,0.6918117694,-3.458511585,0.7960349902,0.3029912643,-2.018203868,-0.0007508037212,0.7895443971,0.1315953156,-0.9435537768,3.471842332,1.258664435
9215,0.7142287718,-3.443177835,0.7947419845,0.3595817489,-2.011994168,0.02522637841,0.7839201864,0.1693763798,-0.9800253043,3.477099398,1.26266871
9216,0.7173141531,-3.413319903,0.7643013433,0.3417509281,-1.998966776,0.02966401953,0.7930995384,0.189995277,-0.9692217582,3.507809015,1.271605085
9217,0.7623161198,-3.44112776,0.7559816791,0.3128480071,-2.040730194,0.04903979951,0.7787786194,0.2428692005,-0.9538151345,3.557653373,1.282342621
9218,0.7623161198,-3.44112776,0.7559816791,0.3128480071,-2.040730194,0.04903979951,0.7787786194,0.2428692005,-0.9538151345,3.557653373,1.282342621
9219,0.7623161198,-3.44112776,0.7559816791,0.3128480071,-2.040730194,0.04903979951,0.7787786194,0.2428692005,-0.9538151345,3.557653373,1.282342621
9220,0.777857463,-3.439215179,0.7730701824,0.3022358375,-2.034986812,0.03946105695,0.8194755733,0.2363983286,-1.022099135,3.580568391,1.272251618
9221,0.7789223724,-3.400745713,0.7659004446,0.3020835005,-2.022768796,0.03737918743,0.8077009898,0.2656885854,-1.022356412,3.574479295,1.261595523
9222,0.7753857733,-3.358121687,0.7306976967,0.2894186311,-2.020163083,0.05786940544,0.7901534817,0.2360316189,-1.027880159,3.589179875,1.281223491
9223,0.7691330672,-3.375259398,0.7427064468,0.2819068333,-2.033852649,0.007774203419,0.7824670459,0.2023078451,-1.047169211,3.565530356,1.263553193
9224,0.7691330672,-3.375259398,0.7427064468,0.2819068333,-2.033852649,0.007774203419,0.7824670459,0.2023078451,-1.047169211,3.565530356,1.263553193
9225,0.7589823367,-3.37347708,0.7382184267,0.2644291759,-2.068645155,0.005682017438,0.8209253753,0.2157074495,-1.059746214,3.579535091,1.297936365
9226,0.7597982898,-3.370993486,0.6805500375,0.24536057,-2.089597816,0.03306060785,0.8897659211,0.2118007152,-1.069010368,3.567009184,1.252949656
9227,0.7583997831,-3.363961207,0.6392677852,0.2449775146,-2.073307792,-0.0008691069541,0.9511142591,0.1909816019,-1.084749097,3.554654081,1.250644122
9228,0.7467824487,-3.378051202,0.6082302752,0.2982241519,-2.040816311,0.009358466256,0.9434590849,0.141178404,-1.050695383,3.558200477,1.251295775
9229,0.7467824487,-3.378051202,0.6082302752,0.2982241519,-2.040816311,0.009358466256,0.9434590849,0.141178404,-1.050695383,3.558200477,1.251295775
9230,0.7467824487,-3.378051202,0.6082302752,0.2982241519,-2.040816311,0.009358466256,0.9434590849,0.141178404,-1.050695383,3.558200477,1.251295775
9231,0.7740232687,-3.395911143,0.5770332554,0.3200322915,-2.049072065,0.01601635441,0.9384120537,0.1750996389,-1.07811554,3.541555823,1.260997211
9232,0.7740232687,-3.395911143,0.5770332554,0.3200322915,-2.049072065,0.01601635441,0.9384120537,0.1750996389,-1.07811554,3.541555823,1.260997211
9233,0.7667553704,-3.371162653,0.6175418546,0.3548811396,-2.051689918,0.01989686508,0.9289617264,0.1857263046,-1.122033616,3.51009375,1.268982784
9234,0.7874092196,-3.371451965,0.6591147038,0.3756310587,-2.104122109,0.03362979924,0.8993247194,0.1700090642,-1.125416928,3.519030846,1.255924925
9235,0.8323101855,-3.296607296,0.6558285364,0.4157483412,-2.052460235,0.06329059724,0.8688129161,0.1707834927,-1.121805938,3.518119957,1.248858173
9236,0.8573746057,-3.272897075,0.6585084372,0.3979157662,-2.09033058,0.08029657044,0.8721690748,0.1476830595,-1.143732159,3.528533536,1.217709989
9237,0.8573746057,-3.272897075,0.6585084372,0.3979157662,-2.09033058,0.08029657044,0.8721690748,0.1476830595,-1.143732159,3.528533536,1.217709989
9238,0.8625277418,-3.305274439,0.6809656447,0.4131518315,-2.063927882,0.09171090233,0.8719288667,0.1427694738,-1.149793286,3.501178778,1.256467962
9239,0.8727813634,-3.28472496,0.6413854569,0.4643890795,-2.081362067,0.0681512315,0.8712371437,0.1630758192,-1.12642504,3.460658373,1.257062366
9240,0.8727813634,-3.28472496,0.6413854569,0.4643890795,-2.081362067,0.0681512315,0.8712371437,0.1630758192,-1.12642504,3.460658373,1.257062366
9241,0.8714151057,-3.297260337,0.622387283,0.4819255007,-2.040154736,0.04175212246,0.8474222324,0.1634037322,-1.118912085,3.437467015,1.22734569
9242,0.8993332179,-3.296789122,0.6739269856,0.4459885353,-2.055593027,0.0214628332,0.8594283989,0.1613321494,-1.137043356,3.428891141,1.244396353
9243,0.8993332179,-3.296789122,0.6739269856,0.4459885353,-2.055593027,0.0214628332,0.8594283989,0.1613321494,-1.137043356,3.428891141,1.244396353
9244,0.9200052278,-3.342125075,0.6466897035,0.4513689176,-2.063850925,0.02890654652,0.8761986895,0.1774946628,-1.108630933,3.460909951,1.196430996
9245,0.9200052278,-3.342125075,0.6466897035,0.4513689176,-2.063850925,0.02890654652,0.8761986895,0.1774946628,-1.108630933,3.460909951,1.196430996
9246,0.9200052278,-3.342125075,0.6466897035,0.4513689176,-2.063850925,0.02890654652,0.8761986895,0.1774946628,-1.108630933,3.460909951,1.196430996
9247,0.9472599741,-3.339801964,0.6473724516,0.4036536828,-2.032363467,0.001604114785,0.9153069455,0.207431515,-1.081488684,3.419661402,1.213474698
9248,0.9591925784,-3.315259264,0.6422476139,0.4302899072,-1.998249648,0.01638196278,0.9457010328,0.2013384813,-1.107946813,3.394996276,1.227359929
9249,0.9809411297,-3.346265459,0.6151681195,0.4308823575,-2.030860253,-0.001003863919,0.9485782947,0.1869716161,-1.115850396,3.411555852,1.298725844
9250,0.9894651286,-3.360928626,0.5996953914,0.3906237486,-2.058838738,-0.04713111443,0.9593078651,0.2102975652,-1.063899344,3.414031271,1.28645433
9251,0.972255718,-3.376660115,0.6184126197,0.3762439894,-2.069294187,-0.0403852457,0.9497049109,0.2343229778,-1.068736145,3.462808313,1.266778594
9252,0.972255718,-3.376660115,0.6184126197,0.3762439894,-2.069294187,-0.0403852457,0.9497049109,0.2343229778,-1.068736145,3.462808313,1.266778594
9253,0.972255718,-3.376660115,0.6184126197,0.3762439894,-2.069294187,-0.0403852457,0.9497049109,0.2343229778,-1.068736145,3.462808313,1.266778594
9254,0.9486089179,-3.389215059,0.6351949267,0.3728642394,-2.063193429,-0.05836331937,0.921803143,0.2144138894,-1.099578388,3.45744707,1.307848478
9255,1.021539956,-3.378305079,0.6202399181,0.3648037955,-2.04350659,-0.07733670325,0.9100340414,0.20781278,-1.095593505,3.439674006,1.345992622
9256,0.999539138,-3.35127773,0.6328717533,0.3605189436,-2.07080087,-0.09697832989,0.9201827958,0.1566340381,-1.100400709,3.48703321,1.362082161
9257,0.9981718834,-3.340375924,0.6516718432,0.345706399,-2.05562474,-0.09304038545,0.8968233389,0.1286954059,-1.081508706,3.480440731,1.346814322
9258,0.9981718834,-3.340375924,0.6516718432,0.345706399,-2.05562474,-0.09304038545,0.8968233389,0.1286954059,-1.081508706,3.480440731,1.346814322
9259,1.034519787,-3.320320068,0.6819838498,0.3623060385,-2.069448889,-0.1132394441,0.831065674,0.1491344367,-1.066180806,3.412187194,1.315540079
9260,1.02738378,-3.301549899,0.6594105086,0.3879456974,-2.103978362,-0.1272296687,0.8295768538,0.1624351509,-1.059053833,3.391603393,1.329295617
9261,1.034637881,-3.298122822,0.6718593274,0.365386963,-2.113226905,-0.1441308628,0.7942291004,0.1980585343,-1.054895785,3.336492692,1.306096863
9262,1.0600076,-3.277401314,0.6356413628,0.3131814004,-2.120321888,-0.1326399308,0.8189786343,0.2077563179,-1.037947585,3.363071447,1.288197793
9263,1.039616777,-3.290044444,0.6458546152,0.2894901886,-2.121441985,-0.1459754293,0.8165038652,0.2021753297,-1.055747635,3.375782645,1.299386428
9264,1.016559453,-3.301308017,0.6198714218,0.3064826106,-2.126558947,-0.1166554114,0.793236405,0.1990218137,-1.070455634,3.398483961,1.314507643
9265,1.007181013,-3.338700418,0.6644839744,0.3350136958,-2.16682446,-0.1183143646,0.7788687801,0.2230535271,-1.069832418,3.404814293,1.308002539
9266,1.007181013,-3.338700418,0.6644839744,0.3350136958,-2.16682446,-0.1183143646,0.7788687801,0.2230535271,-1.069832418,3.404814293,1.308002539
9267,0.9968581814,-3.318653263,0.6956312082,0.2958177941,-2.185039283,-0.1569334327,0.7993834742,0.1781259438,-1.034617852,3.407715423,1.284834202
9268,0.950735707,-3.296686473,0.6464293949,0.3111011242,-2.184699384,-0.1015514994,0.7976983531,0.1885525888,-1.039960577,3.404549194,1.260450553
9269,0.9402546289,-3.28931509,0.6095034202,0.2850290224,-2.189318385,-0.06954681178,0.8205326968,0.1904222261,-1.077559212,3.407719838,1.278304789
9270,0.9402546289,-3.28931509,0.6095034202,0.2850290224,-2.189318385,-0.06954681178,0.8205326968,0.1904222261,-1.077559212,3.407719838,1.278304789
9271,0.9402546289,-3.28931509,0.6095034202,0.2850290224,-2.189318385,-0.06954681178,0.8205326968,0.1904222261,-1.077559212,3.407719838,1.278304789
9272,0.9402546289,-3.28931509,0.6095034202,0.2850290224,-2.189318385,-0.06954681178,0.8205326968,0.1904222261,-1.077559212,3.407719838,1.278304789
9273,0.9402546289,-3.28931509,0.6095034202,0.2850290224,-2.189318385,-0.06954681178,0.8205326968,0.1904222261,-1.077559212,3.407719838,1.278304789
9274,0.9410364262,-3.293041027,0.5938480358,0.276845013,-2.197564096,-0.06056762827,0.8656453984,0.1314992177,-1.072695045,3.402323648,1.314065849
9275,0.932623087,-3.303761727,0.5739468944,0.2919832689,-2.206717856,-0.03929271827,0.846776331,0.157453515,-1.082952943,3.406792911,1.344877736
9276,0.871116425,-3.292898021,0.5461738772,0.2737988083,-2.220251496,-0.008721979437,0.7828859768,0.1712895126,-1.065588249,3.410419864,1.369608677
9277,0.871116425,-3.292898021,0.5461738772,0.2737988083,-2.220251496,-0.008721979437,0.7828859768,0.1712895126,-1.065588249,3.410419864,1.369608677
9278,0.8798429763,-3.275989697,0.5632704904,0.2627797026,-2.232687853,-0.02860214956,0.8072879193,0.1421308971,-1.054598707,3.409405894,1.390105639
9279,0.8798429763,-3.275989697,0.5632704904,0.2627797026,-2.232687853,-0.02860214956,0.8072879193,0.1421308971,-1.054598707,3.409405894,1.390105639
9280,0.8976214599,-3.308569651,0.5899625955,0.2264597215,-2.261105715,-0.02616910282,0.8573279208,0.1499911557,-1.046392317,3.453141504,1.402898253
9281,0.9379760357,-3.355883778,0.617933437,0.1934631087,-2.247683038,-0.01961689591,0.8914116146,0.1492389345,-1.040385854,3.435371545,1.381001795
9282,0.9654002821,-3.326724475,0.5864842293,0.1830485945,-2.234782606,-0.02841291059,0.9432235442,0.1399728946,-1.045824582,3.421676918,1.358418389
